title,line_text
Na zgon poezji,"W ogniu młodości, co wieczyście płonie"
Na zgon poezji,I czarodziejsko w jeden węzeł splata
Na zgon poezji,Marzenia ludzi z pięknościami świata?
Na zgon poezji,"Czyliż nie wiedzą, że ona jest wszędzie"
Na zgon poezji,"Rozlaną w całej błękitów przestrzeni,"
Na zgon poezji,Że ciemnych jaskiń przenika krawędzie
Na zgon poezji,"I świeżym liściem w gruzach się zieleni,"
Na zgon poezji,A choć zużyte porzuci narzędzie
Na zgon poezji,"Choć dawne swoje koryto odmieni,"
Na zgon poezji,"To w nowych myślach, uczuciach lub czynie"
Na zgon poezji,Naprzód z wezbranym prądem życia płynie?
Na zgon poezji,Na cóż więc trwoga o jej przyszłe losy?
Na zgon poezji,Czyliż zabraknie wiosennych błękitów?
Na zgon poezji,"Czyliż zabraknie łez ożywczej rosy,"
Na zgon poezji,"Snów bohaterskich, miłosnych zachwytów?"
Na zgon poezji,Czyliż ucichną tajemnicze głosy
Na zgon poezji,"Stłumionych pragnień i rozpaczy zgrzytów,"
Na zgon poezji,"I czyliż wszystko w nicość się rozwieje,"
Na zgon poezji,Co żywi całych pokoleń nadzieje?
Na zgon poezji,"Nie! nic nie zginie z uczuć przędzy złotej,"
Na zgon poezji,Choć wzór powolnej ulegnie przemianie -
Na zgon poezji,Zawsze tak samo młodych skrzydeł loty
Na zgon poezji,Wzbijać się będą nad ciemne otchłanie;
Na zgon poezji,Zawsze te same słowicze tęsknoty
Na zgon poezji,I żądza szczęścia ta sama zostanie
Na zgon poezji,I sercom ludzkim śpiewną da wymowę;
Na zgon poezji,"Dźwięki tak znane, a tak wiecznie nowe."
Na zgon poezji,"Niewczesne wasze żale, o wróżkowie,"
Na zgon poezji,Co nieśmiertelnej śmierć wróżycie pewną;
Na zgon poezji,"Ona się w martwym nie zamyka słowie,"
Na zgon poezji,"Nie jest zaklętą w marmur ani w drewno,"
Na zgon poezji,"Lecz ma sklepienia niebios za wezgłowie,"
Na zgon poezji,"A na usługi sfer harmonię śpiewną,"
Na zgon poezji,I rządzi z góry sercem niewolnika -
Na zgon poezji,"Jak chce, zstępuje - i kiedy chce, znika."
Na zgon poezji,"Ona żyć będzie, choć jej oddźwięk zgłuchnie"
Na zgon poezji,W lutniach śpiewaków i sercach słuchaczy;
Na zgon poezji,"Ona w grobowym przechowa się próchnie,"
Na zgon poezji,Przetrwa mrok zwątpień i burzę rozpaczy
Na zgon poezji,"I świeżym ogniem w przyszłości wybuchnie,"
Na zgon poezji,"I znowu świat ją schodzącą zobaczy,"
Na zgon poezji,"Biorącą berło, by rządzić wszechwładnie,"
Na zgon poezji,I znów z miłością do nóg jej upadnie.
Na zgon poezji,"Ta trumna, którą do grobu składacie,"
Na zgon poezji,"Zawiera tylko kształt jej już przeżyty,"
Na zgon poezji,"Uwiędłe kwiaty na jej ślubnej szacie,"
Na zgon poezji,"Woń znikającą, lutni dźwięk rozbity."
Na zgon poezji,"Wolno wam płakać po kochanki stracie,"
Na zgon poezji,"Co w was młodzieńcze budziła zachwyty,"
Na zgon poezji,Ale nie wolno orzekać - że ona
Na zgon poezji,Dla serca ludzi na zawsze stracona.
Na zgon poezji,Wy się nie troszczcie o nią - o wróżbici!
Na zgon poezji,"Bo ona w piasku mogilnym nie leży,"
Na zgon poezji,Lecz dawnych marzeń potargane nici
Na zgon poezji,"Przerabia w ciszy na strój inny, świeży,"
Na zgon poezji,W którym znów serca stęsknione zachwyci
Na zgon poezji,Nowych kochanków i nowych rycerzy.
Na zgon poezji,Nie płaczcie nad nią - bo ona w obłoku
Na zgon poezji,Na chwilę tylko uszła ludzi wzroku.
Na zgon poezji,18 grudzień 1879
Na śniegu,"Bielą się pola, oj bielą,"
Na śniegu,Zasnęły krzewy i zioła
Na śniegu,Pod miękką śniegu pościelą...
Na śniegu,Biała pustynia dokoła. -
Na śniegu,"Gdzie była łączka zielona,"
Na śniegu,"Gdzie gaj rozkoszny brzozowy,"
Na śniegu,Drzew obnażone ramiona
Na śniegu,Sterczą spod zaspy śniegowej.
Na śniegu,"Opadła weselna szata,"
Na śniegu,"Zniknęły wiosenne czary,"
Na śniegu,"Wiatr gałązkami pomiata,"
Na śniegu,Zgrzytają suche konary.
Na śniegu,"Tylko świerk zawsze ponury,"
Na śniegu,"W tym samym żałobnym stroju,"
Na śniegu,Wśród obumarłej natury
Na śniegu,Modli się pełen spokoju.
Na śniegu,Więc drzewa obdarte z liści
Na śniegu,Na jego ciemną koron
Na śniegu,"Patrzą się okiem zawiści,"
Na śniegu,Głowami trzęsą zdziwione...
Na śniegu,"Próżno głowami nie trzęście,"
Na śniegu,"Wy nagie, bezlistne gaje!"
Na śniegu,"Przemija rozkosz i szczęście,"
Na śniegu,Boleść niezmienną zostaje.
Na śniegu,[22 grudzień 1871]
Na śniegu,"Bielą się pola, oj bielą,"
Na śniegu,Zasnęły krzewy i zioła
Na śniegu,Pod miękką śniegu pościelą...
Na śniegu,Biała pustynia dokoła. -
Na śniegu,"Gdzie była łączka zielona,"
Na śniegu,"Gdzie gaj rozkoszny brzozowy,"
Na śniegu,Drzew obnażone ramiona
Na śniegu,Sterczą spod zaspy śniegowej.
Na śniegu,"Opadła weselna szata,"
Na śniegu,"Zniknęły wiosenne czary,"
Na śniegu,"Wiatr gałązkami pomiata,"
Na śniegu,Zgrzytają suche konary.
Na śniegu,"Tylko świerk zawsze ponury,"
Na śniegu,"W tym samym żałobnym stroju,"
Na śniegu,Wśród obumarłej natury
Na śniegu,Modli się pełen spokoju.
Na śniegu,Więc drzewa obdarte z liści
Na śniegu,Na jego ciemną koronę
Na śniegu,"Patrzą się okiem zawiści,"
Na śniegu,Głowami trzęsą zdziwione...
Na śniegu,"Próżno głowami nie trzęście,"
Na śniegu,"Wy nagie, bezlistne gaje!"
Na śniegu,"Przemija rozkosz i szczęście,"
Na śniegu,Boleść niezmienną zostaje.
Nad głębiami / I,"Zmiennego bytu falo ty ruchliwa,"
Nad głębiami / I,Co nas unosisz po wszechświata toni!
Nad głębiami / I,Daremnie wzrok nasz za tym wszystkim goni;
Nad głębiami / I,Co pod powierzchnią twoją się ukrywa;
Nad głębiami / I,Choć nam w błyskawic blasku się odsłoni
Nad głębiami / I,"Głąb niezmierzona, ciemna i straszliwa..."
Nad głębiami / I,Trudno nam dotrzeć spojrzeniami do niej
Nad głębiami / I,"Przez pianę zjawisk, co po wierzchu pływa."
Nad głębiami / I,Próżno nad głębią schyleni - jej ciemnic
Nad głębiami / I,"Obraz chwytamy, gdyż ruchliwa fala,"
Nad głębiami / I,"Zamiast odwiecznych istnienia tajemnic,"
Nad głębiami / I,"Własną twarz naszą ukazuje z dala,"
Nad głębiami / I,I nasz widnokrąg cały się powleka
Nad głębiami / I,Rzuconym w wszechświat odbiciem człowieka.
Nad głębiami / II,"Wieczne ciemności, bezdenne otchłanie,"
Nad głębiami / II,Co otaczacie tajemnicą życie!
Nad głębiami / II,"Próżno was ciągle pytamy - milczycie,"
Nad głębiami / II,Głuche na nasze skargi i wołanie.
Nad głębiami / II,Próżna ciekawość! próżne serca bicie!
Nad głębiami / II,Nikt odpowiedzi od was nie dostanie
Nad głębiami / II,"Chyba nam echo odrzuci pytanie,"
Nad głębiami / II,"Przywtórzy myśli, tkwiącej w piersiach skrycie."
Nad głębiami / II,"I nieraz, biedni, za prawdę bierzemy"
Nad głębiami / II,"Ten głuchy oddźwięk własnej wyobraźni,"
Nad głębiami / II,"Sądząc, ze słyszym tajny głos natury -"
Nad głębiami / II,Lecz wszechświat stoi tak jak przedtem niemy
Nad głębiami / II,"I otchłań póty milczeniem nas drażni,"
Nad głębiami / II,Póki nas w mrok swój nie wciągnie ponury.
Nad głębiami / III,"Łudząca Maja otworzy ci oczy,"
Nad głębiami / III,"Migając widzeń różnobarwną tęczą,"
Nad głębiami / III,Splotami wrażeń zmysłowych otoczy
Nad głębiami / III,I siecią złudzeń usidli pajęczą.
Nad głębiami / III,"Widzisz tłum zjawisk, co się wkoło tłoczy,"
Nad głębiami / III,"Słyszysz melodie, co ci w uszach dźwięczą,"
Nad głębiami / III,"I śnisz sen smutny, chwilami uroczy,"
Nad głębiami / III,W którym cię widma zagadkowe dręczą.
Nad głębiami / III,"Ścigając próżno przynęty zwodnicze,"
Nad głębiami / III,"Co się wciąż z twojej usuwają dłoni,"
Nad głębiami / III,Pragniesz rozpoznać więzy tajemnicze
Nad głębiami / III,I swej piastunki zakryte oblicze:
Nad głębiami / III,Lecz ledwie rękę wyciągnąłeś do niej.
Nad głębiami / III,Łudząca Maja oczy ci zasłoni.
Nad głębiami / IV,"Jak ptaki, kiedy odlatywać poczną,"
Nad głębiami / IV,Bez przerwy ciągną w dal przestrzeni siną
Nad głębiami / IV,"I, horyzontu granicę widoczną"
Nad głębiami / IV,Raz przekroczywszy - gdzieś bez śladu giną...
Nad głębiami / IV,Tak pokolenia w nieskończoność mroczną
Nad głębiami / IV,"Nieprzerwanymi łańcuchami płyną,"
Nad głębiami / IV,"Nie wiedząc nawet, skąd wyszły... gdzie spoczną..."
Nad głębiami / IV,Ani nad jaką wznoszą się krainą.
Nad głębiami / IV,"W chmurach i burzy lub w blasku promieni,"
Nad głębiami / IV,"Podległe skrytych instynktów wskazówce,"
Nad głębiami / IV,"Lecą, badając wąski szlak przestrzeni."
Nad głębiami / IV,Który im znaczą poprzedników hufce -
Nad głębiami / IV,"I tę przelotną grę świateł i cieni,"
Nad głębiami / IV,Jaką w swej krótkiej zobaczą wędrówce.
Nad głębiami / IX,Nieśmiertelności nie poszukuj w próchnie
Nad głębiami / IX,"Albo w czynnikach, co się wnet rozprzęgną -"
Nad głębiami / IX,Nieśmiertelnymi nie są kość i ścięgno
Nad głębiami / IX,"Ni żądz płomyki, które śmierć zadmuchnie."
Nad głębiami / IX,"Te dumne myśli, co się w głowie lęgną,"
Nad głębiami / IX,"Pójdą na pastwę bladej przemian druhnie,"
Nad głębiami / IX,"Jeśli za zlepek znikomy nie sięgną,"
Nad głębiami / IX,I osobistej sławy oddźwięk zgłuchnie.
Nad głębiami / IX,"Wszystko, co świeci w ludzkich cacek kramie,"
Nad głębiami / IX,"Co przypadkowe, ułomne i liche,"
Nad głębiami / IX,"Co nosi zachceń osobistych znamię,"
Nad głębiami / IX,"Choć się przystraja w odrębności pychę,"
Nad głębiami / IX,"Wraz z swą skorupą w prochy się rozłamie,"
Nad głębiami / IX,Na dno przepaści opadając ciche.
Nad głębiami / V,"Gdy nas ciemności otaczają wszędzie,"
Nad głębiami / V,"W swej zacieśnionej zatrzymując sieci,"
Nad głębiami / V,Wzrok nasz nie sięga za drogi krawędzie
Nad głębiami / V,I nie pytamy: Co za nią? jak dzieci.
Nad głębiami / V,Lecz niech kto światło na drodze roznieci
Nad głębiami / V,"To, choć wzrok szerszy widnokrąg posiędzie,"
Nad głębiami / V,"Dokoła miejsca, które blask oświeci,"
Nad głębiami / V,Otchłań ciemności jeszcze większą będzie.
Nad głębiami / V,"Wraz z blaskiem wiedzy zdobytej płomienia,"
Nad głębiami / V,"W miarę, jak widzeń krąg się rozprzestrzenia,"
Nad głębiami / V,Wciąż obszar mroków nieprzebytych rośnie...
Nad głębiami / V,"I to, co dostrzec możemy, jest niczym"
Nad głębiami / V,"Przed tym nieznanym, skrytym, tajemniczym,"
Nad głębiami / V,Co nam mrok wieczny zasłania zazdrośnie.
Nad głębiami / VI,Na falach swoich toczy słońc miliony
Nad głębiami / VI,"Wieczny ocean bez dna i wybrzeży,"
Nad głębiami / VI,Którego nawet goniec uskrzydlony
Nad głębiami / VI,Przestrzeni - promień świetlany nie zmierzy;
Nad głębiami / VI,"Ani fantazji młodej polot świeży,"
Nad głębiami / VI,"Ani błysk myśli, na zwiady rzucony,"
Nad głębiami / VI,Do krańców jego nigdzie nie dobieży
Nad głębiami / VI,I tajemniczej nie przedrze zasłony.
Nad głębiami / VI,"Nieskończoności łańcuch wyciągnięty,"
Nad głębiami / VI,"Biegnąc przez mroczne przestrzeni odmęty,"
Nad głębiami / VI,"Wśród bezbrzeżnego znika nam ogromu,"
Nad głębiami / VI,"Niemocą myśli przedwcześnie ucięty,"
Nad głębiami / VI,"A z drugiej strony - ginie po kryjomu,"
Nad głębiami / VI,Gdzieś - w nieskończonej małości atomu.
Nad gÅ‚Ä™biami / VII,"Rzucone w przestrzeÅ„ zÅ‚otych gwiazd kagaÅ„ce,"
Nad gÅ‚Ä™biami / VII,"Te wirujÄ…cych Å›wiatÃ³w zbiorowiska,"
Nad gÅ‚Ä™biami / VII,"Skupione bytÃ³w chwilowych ogniska,"
Nad gÅ‚Ä™biami / VII,"Ten caÅ‚y ogrom, za ktÃ³rego kraÅ„ce"
Nad gÅ‚Ä™biami / VII,"Nie moÅ¼em siÄ™gnÄ…Ä‡, przygodni mieszkaÅ„ce"
Nad gÅ‚Ä™biami / VII,Z nieskoÅ„czonoÅ›ci toni bez nazwiska
Nad gÅ‚Ä™biami / VII,"WzniÃ³sÅ‚ siÄ™, podobny wirujÄ…cej baÅ„ce,"
Nad gÅ‚Ä™biami / VII,KtÃ³ra na fali tÄ™czuje i pryska.
Nad gÅ‚Ä™biami / VII,"Niesie go z sobÄ… ta nieznana fala,"
Nad gÅ‚Ä™biami / VII,"Co0 poza bytem bÄ™dÄ…c, byt okala"
Nad gÅ‚Ä™biami / VII,I wszystko z Å‚ona swego wyprowadza.
Nad gÅ‚Ä™biami / VII,"I nowe sÅ‚oÅ„ca w przestrzeniach zapala,"
Nad gÅ‚Ä™biami / VII,"Gdy niÄ… poruszy kierujÄ…ca wÅ‚adza,"
Nad gÅ‚Ä™biami / VII,Co byt na gÅ‚Ä™biach nicestwa osadza.
Nad głębiami / VIII,"Noc, noc wieczysta, głuszą przedbytową"
Nad głębiami / VIII,Otacza kręgi drgające istnienia -
Nad głębiami / VIII,"Noc i pierwotny eter bez skupienia,"
Nad głębiami / VIII,Bez związku z światów fizyczną budową.
Nad głębiami / VIII,"Swą jednolitą nicość rozprzestrzenia,"
Nad głębiami / VIII,"Z której dopiero falę światów nową,"
Nad głębiami / VIII,"Wirami mgławic skłębionych pierścienia,"
Nad głębiami / VIII,W przyszłości twórcze wyprowadzi słowo.
Nad głębiami / VIII,"Noc, noc wieczysta! W jej bezwładnej czczości"
Nad głębiami / VIII,Żaden istnienia odblask nie zagości;
Nad głębiami / VIII,"Nic się nie zmienia, nie drga, nie posuwa"
Nad głębiami / VIII,I nic nie mierzy tej pustej wieczności -
Nad głębiami / VIII,Tylko Duch świata bezustannie czuwa
Nad głębiami / VIII,I przyszłych istnień z siebie nić wysnuwa.
Nad głębiami / X,"Tylko treść, która z całością się splata,"
Nad głębiami / X,"To, czego żaden trąd nie upośledza,"
Nad głębiami / X,Czego nie dzieli egoizmu miedza
Nad głębiami / X,Od wszystkich ogniw duchowych wszechświata;
Nad głębiami / X,"To, co chwilowy zakres swój wyprzedza"
Nad głębiami / X,"I z życiem przyszłych pokoleń się brata,"
Nad głębiami / X,"Tylko ta wspólnych źródeł samowiedza,"
Nad głębiami / X,Co z gwiazd na gwiazdy wzlatuje skrzydlata
Nad głębiami / X,I wszędzie siebie znajduje świadomie:
Nad głębiami / X,"W minionych zmierzchach, w mgle przyszłych stuleci,"
Nad głębiami / X,"W sercach współbraci i światów ogromie,"
Nad głębiami / X,I w każdym życiem drgającym atomie
Nad głębiami / X,"Ta jedna, z czasu wyplątana sieci,"
Nad głębiami / X,Nieśmiertelnością poza grób uleci.
Nad głębiami / XI,Ileż to zgonów i narodzin ile
Nad głębiami / XI,W krótkim dni naszych przechodzim zakresie!
Nad głębiami / XI,"Tłum nowych pędów wciąż do życia rwie się,"
Nad głębiami / XI,"Gdy to, co przedtem w pełnej kwitło sile."
Nad głębiami / XI,Spada jak liście obumarłe w lesie...
Nad głębiami / XI,"Szybko mkną w przeszłość niepochwytne chwile,"
Nad głębiami / XI,A każda cząstki oderwane niesie
Nad głębiami / XI,Z naszego wnętrza... i składa w mogile.
Nad głębiami / XI,Wciąż coś przybywa i coś nam ucieka;
Nad głębiami / XI,"Myśli, uczucia rodzą się i giną;"
Nad głębiami / XI,Każdy dzień stwarza świeży kształt człowieka.
Nad głębiami / XI,Który nad dawną wyrasta ruiną...
Nad głębiami / XI,I tylko pamięć wiąże w całość jedną
Nad głębiami / XI,"Mgliste obrazy, co w przelocie bledną."
Nad głębiami / XII,"Wzniosłe dążenia, szlachetne pobudki,"
Nad głębiami / XII,"Rozpaczne walki, zgliszcza i cmentarze,"
Nad głębiami / XII,"Róże miłości, uczuć niezabudki"
Nad głębiami / XII,I ukochanych jasne przedtem twarze -
Nad głębiami / XII,We mgłach przeszłości nikną jak sen krótki...
Nad głębiami / XII,A czas powoli w pamięci zamaże
Nad głębiami / XII,Najdroższe rysy i najcięższe smutki
Nad głębiami / XII,I echa wspomnień zgłuszy w dziennym gwarze.
Nad głębiami / XII,Na próżno serce chce zatrzymać w głębi
Nad głębiami / XII,Gdy szron jesienny kurczy je i ziębi -
Nad głębiami / XII,Wdzięczne obrazy błogości dziecięcej;
Nad głębiami / XII,Próżno chce wskrzeszać bieg minionej chwili
Nad głębiami / XII,"I tych, co z nami wspólnym życiem żyli:"
Nad głębiami / XII,"To, co już przeszło, nie powraca więcej!"
Nad głębiami / XIII,Przeszłość nie wraca jak żywe zjawisko
Nad głębiami / XIII,W dawnej postaci - jednak nie umiera:
Nad głębiami / XIII,"Odmienia tylko miejsce, czas, nazwisko"
Nad głębiami / XIII,I świeże kształty dla siebie przybiera.
Nad głębiami / XIII,Zmarłych pokoleń idealna sfera
Nad głębiami / XIII,"W żywej ludzkości wieczne ma siedlisko,"
Nad głębiami / XIII,"A grób proroka, mędrca, bohatera"
Nad głębiami / XIII,Jasnych żywotów staje się kołyską.
Nad głębiami / XIII,Zawsze z tej samej życiodajnej strugi
Nad głębiami / XIII,"Czerpiemy napój, co pragnienie gasi;"
Nad głębiami / XIII,"Żywi nas zasób pracy plemion długiej,"
Nad głębiami / XIII,"Ich miłość, sława, istnienie nam krasi;"
Nad głębiami / XIII,A z naszych czynów i z naszej zasługi
Nad głębiami / XIII,Korzystać będą znów następcy nasi.
Nad głębiami / XIV,"Po wszystkie czasy, przez obszar daleki,"
Nad głębiami / XIV,Wiążą się istnień kolejne ogniwa;
Nad głębiami / XIV,"Fala pokoleń, wielkie ludów rzeki -"
Nad głębiami / XIV,Wszystko w ocean jeden wspólny spływa.
Nad głębiami / XIV,Który zasila coraz dalsze wieki...
Nad głębiami / XIV,Z rzeszą zniknionych ciągle rzesza żywa
Nad głębiami / XIV,Jako strumienie mieszają swe ścieki
Nad głębiami / XIV,I jedna drugą ze sobą porywa.
Nad głębiami / XIV,Wszyscy są wspólną związani macierzą:
Nad głębiami / XIV,"Umarli, żywi, wielcy czy też mali,"
Nad głębiami / XIV,"Wrogowie, bracia, dalecy lub bliscy -"
Nad głębiami / XIV,"Jedni od drugich nawzajem zależą,"
Nad głębiami / XIV,"Odpowiadając, na wypadków fali,"
Nad głębiami / XIV,"Każdy za wszystkich, za każdego wszyscy!"
Nad głębiami / XIX,Dopiero w związku z wszechświata ogromem
Nad głębiami / XIX,Człowiek granice istnienia rozszerza;
Nad głębiami / XIX,Na mocy swego z naturą przymierza
Nad głębiami / XIX,"Już się nie czuje bezsilnym atomem,"
Nad głębiami / XIX,Tonącym w wnętrzu nicestwa łakomem;
Nad głębiami / XIX,"Lecz odzyskuje odwagę żołnierza,"
Nad głębiami / XIX,"Co wie, że za nim stoi armia świeża"
Nad głębiami / XIX,I że świat cały jest dla niego domem.
Nad głębiami / XIX,"Jako cząsteczka tej wielkiej potęgi,"
Nad głębiami / XIX,Co się rozciąga w nieskończoność wszędzie...
Nad głębiami / XIX,Może ogarniać wszystkie widnokręgi.
Nad głębiami / XIX,Odczuć się w światów niewstrzymanym pędzie
Nad głębiami / XIX,I na tle czasu wijącej się wstęgi
Nad głębiami / XIX,"Żyć w tym, co było, co jest i co będzie."
Nad głębiami / XIX,"Póki w narodzie myśl swobody żyje,"
Nad głębiami / XIX,"Wola i godność, i męstwo człowiecze,"
Nad głębiami / XIX,Póki sam w ręce nie odda się czyje
Nad głębiami / XIX,I praw się swoich do życia nie zrzecze.
Nad głębiami / XIX,"To ani łańcuch, co mu ściska szyję,"
Nad głębiami / XIX,"Ani utkwione w jego piersiach miecze,"
Nad głębiami / XIX,Ani go przemoc żadna nie zabije -
Nad głębiami / XIX,I w noc dziejowej hańby nie zawlecze.
Nad głębiami / XIX,Zginąć on może z własnej tylko ręki:
Nad głębiami / XIX,"Gdy nim owładnie rozpacz senna, głucha,"
Nad głębiami / XIX,Co mu spoczynek wskaże w grobie miękki
